InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,SessionID,Stage,Year,Month
INV10270,P00061,Blue Backpack M,2,2023-06-18,162.45,C00258,Italy,S20230618_C00258_1360,Purchase,2023,6
View_7441,P00053,Red Water Bottle M,2,2023-06-22,154.68,C00258,Italy,S20230622_C00258_5898,View,2023,6
View_8655,P00028,Yellow Sunglasses L,4,2022-09-13,182.55,C00259,UK,S20220913_C00259_3008,View,2022,9
View_3967,P00024,White Winter Jacket XS,2,2022-10-10,189.66,C00259,UK,S20221010_C00259_1548,View,2022,10
Browse_3556,P00027,Grey Protein Powder M,1,2022-10-22,13.74,C00259,UK,S20221022_C00259_8010,Browse,2022,10
Checkout_3854,P00029,Red Cotton Socks XXL,2,2022-11-02,133.04,C00259,UK,S20221102_C00259_4491,Checkout,2022,11
Cart_165,P00009,Red Sunglasses M,4,2022-11-03,114.39,C00259,UK,S20221103_C00259_2718,Cart,2022,11
View_6906,P00050,Yellow Water Bottle XS,3,2022-11-30,105.29,C00259,UK,S20221130_C00259_7168,View,2022,11
INV10241,P00002,White Summer Dress L,5,2023-01-03,33.9,C00259,UK,S20230103_C00259_5356,Purchase,2023,1
Browse_7605,P00092,Grey Classic Jeans XL,4,2023-01-30,89.57,C00259,UK,S20230130_C00259_2179,Browse,2023,1
View_3049,P00023,Green Premium T-shirt L,5,2023-02-02,121.41,C00259,UK,S20230202_C00259_7988,View,2023,2
Browse_9118,P00040,Grey Sunglasses One Size,3,2023-02-06,32.45,C00259,UK,S20230206_C00259_4027,Browse,2023,2
Browse_9902,P00052,White Backpack S,4,2023-02-07,30.04,C00259,UK,S20230207_C00259_5587,Browse,2023,2
Checkout_9419,P00042,Pink Yoga Mat XXL,3,2023-02-22,147.08,C00259,UK,S20230222_C00259_9931,Checkout,2023,2
View_798,P00050,Yellow Water Bottle XS,2,2023-03-17,105.29,C00259,UK,S20230317_C00259_9851,View,2023,3
View_2503,P00042,Pink Yoga Mat XXL,5,2023-03-26,147.08,C00259,UK,S20230326_C00259_1577,View,2023,3
View_4675,P00021,Pink Sunglasses XS,2,2023-04-07,149.58,C00259,UK,S20230407_C00259_4770,View,2023,4
Browse_6294,P00094,Pink Sunglasses One Size,2,2023-05-07,134.69,C00259,UK,S20230507_C00259_9397,Browse,2023,5
View_7281,P00052,White Backpack S,2,2023-05-23,30.04,C00259,UK,S20230523_C00259_1372,View,2023,5
Browse_5800,P00074,Purple Leather Wallet XXL,2,2023-05-24,172.23,C00259,UK,S20230524_C00259_2515,Browse,2023,5
Browse_4867,P00013,Black Leather Wallet M,1,2023-06-04,155.73,C00259,UK,S20230604_C00259_6254,Browse,2023,6
Browse_1550,P00062,Pink Smart Watch M,1,2022-05-08,189.1,C00260,UK,S20220508_C00260_8838,Browse,2022,5
Browse_4146,P00026,Blue Classic Jeans One Size,3,2022-08-15,138.12,C00260,UK,S20220815_C00260_7864,Browse,2022,8
Browse_7819,P00027,Grey Protein Powder M,1,2022-09-11,13.74,C00260,UK,S20220911_C00260_1690,Browse,2022,9
Browse_5180,P00078,Purple Sunglasses XL,5,2022-10-12,130.04,C00260,UK,S20221012_C00260_1482,Browse,2022,10
Cart_8529,P00042,Pink Yoga Mat XXL,2,2022-12-27,147.08,C00260,UK,S20221227_C00260_9856,Cart,2022,12
Browse_5102,P00015,Grey Cotton Socks XXL,4,2023-01-11,94.8,C00260,UK,S20230111_C00260_5988,Browse,2023,1
View_1625,P00075,Purple Water Bottle S,2,2023-02-20,116.62,C00260,UK,S20230220_C00260_6121,View,2023,2
Cart_9176,P00038,Red Cotton Socks L,1,2023-03-23,105.73,C00260,UK,S20230323_C00260_6303,Cart,2023,3
Cart_8204,P00008,White Laptop Sleeve One Size,5,2023-04-22,186.92,C00260,UK,S20230422_C00260_4776,Cart,2023,4
View_6788,P00097,Orange Backpack S,3,2023-05-03,99.86,C00260,UK,S20230503_C00260_6801,View,2023,5
View_5431,P00069,Pink Protein Powder One Size,4,2023-06-16,156.57,C00260,UK,S20230616_C00260_2257,View,2023,6
View_6983,P00030,Purple Water Bottle XS,4,2023-06-19,59.4,C00260,UK,S20230619_C00260_4699,View,2023,6
Browse_4079,P00024,White Winter Jacket XS,4,2022-05-14,189.66,C00261,USA,S20220514_C00261_8494,Browse,2022,5
View_5229,P00063,White Cotton Socks S,1,2022-06-05,73.89,C00261,USA,S20220605_C00261_6197,View,2022,6
View_9011,P00094,Pink Sunglasses One Size,3,2022-06-22,134.69,C00261,USA,S20220622_C00261_3320,View,2022,6
Browse_4550,P00000,Black Protein Powder XXL,3,2022-06-25,188.5,C00261,USA,S20220625_C00261_9051,Browse,2022,6
Cart_5320,P00069,Pink Protein Powder One Size,2,2022-07-15,156.57,C00261,USA,S20220715_C00261_7144,Cart,2022,7
View_5584,P00085,Pink Premium T-shirt S,5,2022-10-04,116.31,C00261,USA,S20221004_C00261_4850,View,2022,10
Browse_2805,P00059,Red Premium T-shirt M,1,2022-12-16,199.14,C00261,USA,S20221216_C00261_8230,Browse,2022,12
Browse_3498,P00061,Blue Backpack M,4,2023-02-04,162.45,C00261,USA,S20230204_C00261_2525,Browse,2023,2
Browse_3673,P00088,Green Smart Watch XL,3,2023-04-23,143.69,C00261,USA,S20230423_C00261_7074,Browse,2023,4
View_5760,P00042,Pink Yoga Mat XXL,5,2023-05-10,147.08,C00261,USA,S20230510_C00261_3761,View,2023,5
Browse_7740,P00015,Grey Cotton Socks XXL,5,2023-05-22,94.8,C00261,USA,S20230522_C00261_6163,Browse,2023,5
Cart_3297,P00059,Red Premium T-shirt M,1,2023-06-01,199.14,C00261,USA,S20230601_C00261_2391,Cart,2023,6
Browse_5344,P00017,Purple Wireless Earbuds XXL,4,2023-06-30,43.44,C00261,USA,S20230630_C00261_1545,Browse,2023,6
INV10211,P00088,Green Smart Watch XL,3,2022-08-15,143.69,C00262,UK,S20220815_C00262_6134,Purchase,2022,8
Browse_4993,P00073,Orange Protein Powder M,4,2022-09-30,62.78,C00262,UK,S20220930_C00262_5236,Browse,2022,9
Browse_3221,P00015,Grey Cotton Socks XXL,2,2022-10-03,94.8,C00262,UK,S20221003_C00262_9088,Browse,2022,10
Browse_8294,P00070,White Sunglasses S,3,2022-11-16,127.35,C00262,UK,S20221116_C00262_6264,Browse,2022,11
View_6806,P00099,Grey Leather Wallet One Size,3,2022-12-12,135.12,C00262,UK,S20221212_C00262_5753,View,2022,12
View_2616,P00099,Grey Leather Wallet One Size,3,2023-01-30,135.12,C00262,UK,S20230130_C00262_1023,View,2023,1
Browse_6349,P00005,Red Winter Jacket M,4,2023-03-03,47.94,C00262,UK,S20230303_C00262_9780,Browse,2023,3
Checkout_1850,P00035,Black Sunglasses XXL,5,2023-03-17,127.6,C00262,UK,S20230317_C00262_2758,Checkout,2023,3
Checkout_661,P00085,Pink Premium T-shirt S,3,2022-03-01,116.31,C00263,France,S20220301_C00263_1227,Checkout,2022,3
View_1398,P00057,White Backpack L,2,2022-03-02,165.97,C00263,France,S20220302_C00263_2309,View,2022,3
Checkout_3479,P00023,Green Premium T-shirt L,4,2022-03-30,121.41,C00263,France,S20220330_C00263_4406,Checkout,2022,3
View_8329,P00069,Pink Protein Powder One Size,4,2022-04-13,156.57,C00263,France,S20220413_C00263_1464,View,2022,4
Browse_5457,P00049,Orange Smart Watch L,4,2022-04-21,29.67,C00263,France,S20220421_C00263_7614,Browse,2022,4
View_6176,P00097,Orange Backpack S,1,2022-04-29,99.86,C00263,France,S20220429_C00263_5695,View,2022,4
Browse_3534,P00029,Red Cotton Socks XXL,4,2022-05-18,133.04,C00263,France,S20220518_C00263_7898,Browse,2022,5
View_3187,P00047,White Backpack One Size,3,2022-06-23,43.49,C00263,France,S20220623_C00263_5548,View,2022,6
Browse_2724,P00038,Red Cotton Socks L,5,2022-07-04,105.73,C00263,France,S20220704_C00263_9805,Browse,2022,7
Browse_7961,P00090,Black Water Bottle XXL,4,2022-09-11,92.9,C00263,France,S20220911_C00263_7084,Browse,2022,9
View_36,P00037,Blue Leather Wallet XS,2,2022-09-17,54.31,C00263,France,S20220917_C00263_5562,View,2022,9
Browse_644,P00046,Red Protein Powder L,1,2022-12-14,52.77,C00263,France,S20221214_C00263_9980,Browse,2022,12
View_3105,P00068,Yellow Water Bottle XS,3,2023-02-10,41.09,C00263,France,S20230210_C00263_7279,View,2023,2
Browse_4873,P00086,Red Leather Wallet XXL,1,2023-03-09,123.12,C00263,France,S20230309_C00263_5159,Browse,2023,3
Browse_4729,P00015,Grey Cotton Socks XXL,5,2022-03-27,94.8,C00264,Spain,S20220327_C00264_9343,Browse,2022,3
Browse_8968,P00091,Yellow Laptop Sleeve S,4,2022-06-10,110.16,C00264,Spain,S20220610_C00264_9246,Browse,2022,6
Browse_4754,P00081,Pink Wireless Earbuds XS,3,2022-06-21,123.96,C00264,Spain,S20220621_C00264_5982,Browse,2022,6
Browse_8338,P00064,Orange Cotton Socks XL,5,2022-07-19,71.6,C00264,Spain,S20220719_C00264_4797,Browse,2022,7
Checkout_2961,P00030,Purple Water Bottle XS,2,2022-07-24,59.4,C00264,Spain,S20220724_C00264_3510,Checkout,2022,7
View_1069,P00038,Red Cotton Socks L,3,2022-08-04,105.73,C00264,Spain,S20220804_C00264_2801,View,2022,8
Checkout_8514,P00057,White Backpack L,1,2022-08-20,165.97,C00264,Spain,S20220820_C00264_9649,Checkout,2022,8
View_5162,P00093,Purple Yoga Mat XXL,4,2022-09-09,182.72,C00264,Spain,S20220909_C00264_5829,View,2022,9
Cart_5047,P00043,Grey Laptop Sleeve XL,4,2022-11-03,8.26,C00264,Spain,S20221103_C00264_8128,Cart,2022,11
Cart_9845,P00052,White Backpack S,4,2022-12-21,30.04,C00264,Spain,S20221221_C00264_2394,Cart,2022,12
Cart_1640,P00092,Grey Classic Jeans XL,3,2023-01-19,89.57,C00264,Spain,S20230119_C00264_3285,Cart,2023,1
Browse_1544,P00017,Purple Wireless Earbuds XXL,1,2023-02-05,43.44,C00264,Spain,S20230205_C00264_2905,Browse,2023,2
View_6799,P00055,Yellow Premium T-shirt M,1,2023-02-21,143.15,C00264,Spain,S20230221_C00264_8521,View,2023,2
Checkout_7857,P00003,Blue Classic Jeans M,5,2023-03-18,79.19,C00264,Spain,S20230318_C00264_5225,Checkout,2023,3
Browse_8590,P00020,Grey Water Bottle S,1,2023-04-20,118.98,C00264,Spain,S20230420_C00264_5092,Browse,2023,4
View_7600,P00071,Orange Backpack M,3,2023-04-23,57.56,C00264,Spain,S20230423_C00264_6555,View,2023,4
Cart_8641,P00039,Yellow Protein Powder One Size,4,2023-04-25,107.47,C00264,Spain,S20230425_C00264_1767,Cart,2023,4
Checkout_2239,P00016,Purple Sunglasses M,2,2023-05-18,71.99,C00264,Spain,S20230518_C00264_4623,Checkout,2023,5
Checkout_7909,P00055,Yellow Premium T-shirt M,5,2022-02-09,143.15,C00265,Australia,S20220209_C00265_2774,Checkout,2022,2
Browse_5288,P00062,Pink Smart Watch M,2,2022-03-12,189.1,C00265,Australia,S20220312_C00265_5852,Browse,2022,3
Browse_7389,P00019,Orange Classic Jeans XXL,3,2022-03-16,31.03,C00265,Australia,S20220316_C00265_9417,Browse,2022,3
Checkout_8543,P00025,White Protein Powder XS,4,2022-04-03,138.6,C00265,Australia,S20220403_C00265_8544,Checkout,2022,4
Browse_8945,P00022,Black Protein Powder XXL,3,2022-09-17,133.57,C00265,Australia,S20220917_C00265_5728,Browse,2022,9
Browse_4248,P00039,Yellow Protein Powder One Size,5,2022-10-07,107.47,C00265,Australia,S20221007_C00265_4537,Browse,2022,10
Browse_5798,P00057,White Backpack L,2,2022-10-20,165.97,C00265,Australia,S20221020_C00265_7501,Browse,2022,10
Cart_3540,P00031,Green Winter Jacket XS,2,2022-12-30,84.19,C00265,Australia,S20221230_C00265_3423,Cart,2022,12
Cart_3778,P00000,Black Protein Powder XXL,5,2023-01-02,188.5,C00265,Australia,S20230102_C00265_3246,Cart,2023,1
Browse_1768,P00080,Yellow Backpack M,4,2023-01-15,125.49,C00265,Australia,S20230115_C00265_5161,Browse,2023,1
Browse_6546,P00084,Grey Laptop Sleeve XS,1,2023-02-03,8.99,C00265,Australia,S20230203_C00265_8320,Browse,2023,2
View_1712,P00003,Blue Classic Jeans M,3,2023-03-01,79.19,C00265,Australia,S20230301_C00265_5025,View,2023,3
View_5470,P00071,Orange Backpack M,3,2023-04-06,57.56,C00265,Australia,S20230406_C00265_3859,View,2023,4
Browse_9830,P00028,Yellow Sunglasses L,1,2022-09-28,182.55,C00266,UK,S20220928_C00266_6748,Browse,2022,9
Browse_6230,P00094,Pink Sunglasses One Size,5,2022-10-16,134.69,C00266,UK,S20221016_C00266_4287,Browse,2022,10
View_4505,P00026,Blue Classic Jeans One Size,1,2022-11-03,138.12,C00266,UK,S20221103_C00266_1525,View,2022,11
Browse_7245,P00002,White Summer Dress L,1,2022-12-25,33.9,C00266,UK,S20221225_C00266_6541,Browse,2022,12
Browse_7895,P00041,Green Water Bottle S,5,2022-12-30,159.28,C00266,UK,S20221230_C00266_9667,Browse,2022,12
Browse_7811,P00003,Blue Classic Jeans M,2,2023-01-25,79.19,C00266,UK,S20230125_C00266_3702,Browse,2023,1
Cart_9014,P00045,Pink Leather Wallet M,5,2023-01-30,91.33,C00266,UK,S20230130_C00266_5886,Cart,2023,1
Browse_1185,P00005,Red Winter Jacket M,4,2023-02-17,47.94,C00266,UK,S20230217_C00266_1105,Browse,2023,2
View_5007,P00023,Green Premium T-shirt L,5,2023-03-17,121.41,C00266,UK,S20230317_C00266_2668,View,2023,3
Checkout_2010,P00048,Green Backpack L,5,2023-04-12,125.7,C00266,UK,S20230412_C00266_6265,Checkout,2023,4
Browse_1144,P00045,Pink Leather Wallet M,3,2023-05-18,91.33,C00266,UK,S20230518_C00266_7391,Browse,2023,5
View_3513,P00028,Yellow Sunglasses L,4,2023-06-08,182.55,C00266,UK,S20230608_C00266_4161,View,2023,6
View_1920,P00090,Black Water Bottle XXL,3,2022-08-04,92.9,C00267,Italy,S20220804_C00267_6758,View,2022,8
Browse_9675,P00046,Red Protein Powder L,3,2022-08-30,52.77,C00267,Italy,S20220830_C00267_6671,Browse,2022,8
Browse_1002,P00051,Yellow Water Bottle XXL,5,2022-09-09,165.82,C00267,Italy,S20220909_C00267_4887,Browse,2022,9
View_4951,P00099,Grey Leather Wallet One Size,5,2022-10-03,135.12,C00267,Italy,S20221003_C00267_5209,View,2022,10
Browse_4662,P00000,Black Protein Powder XXL,4,2022-10-09,188.5,C00267,Italy,S20221009_C00267_6729,Browse,2022,10
Cart_7259,P00075,Purple Water Bottle S,5,2022-10-13,116.62,C00267,Italy,S20221013_C00267_9341,Cart,2022,10
Browse_3283,P00019,Orange Classic Jeans XXL,2,2022-10-17,31.03,C00267,Italy,S20221017_C00267_8733,Browse,2022,10
Browse_774,P00033,Purple Summer Dress XL,1,2022-10-23,114.0,C00267,Italy,S20221023_C00267_8523,Browse,2022,10
Browse_3402,P00051,Yellow Water Bottle XXL,4,2022-10-27,165.82,C00267,Italy,S20221027_C00267_1859,Browse,2022,10
View_2669,P00012,Orange Running Shoes One Size,3,2022-12-04,45.43,C00267,Italy,S20221204_C00267_7055,View,2022,12
Browse_4237,P00054,Pink Water Bottle XL,5,2022-12-28,106.1,C00267,Italy,S20221228_C00267_2840,Browse,2022,12
Cart_8452,P00092,Grey Classic Jeans XL,3,2023-01-07,89.57,C00267,Italy,S20230107_C00267_1936,Cart,2023,1
Browse_3937,P00047,White Backpack One Size,3,2023-03-03,43.49,C00267,Italy,S20230303_C00267_8352,Browse,2023,3
Browse_2350,P00022,Black Protein Powder XXL,4,2023-03-21,133.57,C00267,Italy,S20230321_C00267_7249,Browse,2023,3
Cart_989,P00076,Blue Wireless Earbuds XXL,1,2023-03-29,25.84,C00267,Italy,S20230329_C00267_7092,Cart,2023,3
View_7252,P00082,Green Protein Powder One Size,4,2023-04-12,36.43,C00267,Italy,S20230412_C00267_3157,View,2023,4
View_2452,P00043,Grey Laptop Sleeve XL,4,2023-04-26,8.26,C00267,Italy,S20230426_C00267_7942,View,2023,4
View_585,P00080,Yellow Backpack M,1,2023-05-12,125.49,C00267,Italy,S20230512_C00267_7710,View,2023,5
View_9541,P00055,Yellow Premium T-shirt M,4,2023-05-14,143.15,C00267,Italy,S20230514_C00267_7669,View,2023,5
Browse_2430,P00025,White Protein Powder XS,1,2023-05-30,138.6,C00267,Italy,S20230530_C00267_3182,Browse,2023,5
Browse_6972,P00016,Purple Sunglasses M,5,2023-05-30,71.99,C00267,Italy,S20230530_C00267_6875,Browse,2023,5
INV10018,P00073,Orange Protein Powder M,4,2023-06-20,62.78,C00267,Italy,S20230620_C00267_7680,Purchase,2023,6
Browse_7022,P00020,Grey Water Bottle S,4,2022-02-15,118.98,C00268,Canada,S20220215_C00268_2459,Browse,2022,2
Browse_8473,P00070,White Sunglasses S,5,2022-02-27,127.35,C00268,Canada,S20220227_C00268_2380,Browse,2022,2
Browse_8638,P00036,White Protein Powder One Size,2,2022-03-02,16.68,C00268,Canada,S20220302_C00268_6516,Browse,2022,3
View_7373,P00048,Green Backpack L,5,2022-03-08,125.7,C00268,Canada,S20220308_C00268_6812,View,2022,3
INV10276,P00074,Purple Leather Wallet XXL,2,2022-03-21,172.23,C00268,Canada,S20220321_C00268_5039,Purchase,2022,3
View_9884,P00036,White Protein Powder One Size,4,2022-05-27,16.68,C00268,Canada,S20220527_C00268_8041,View,2022,5
Browse_761,P00084,Grey Laptop Sleeve XS,1,2022-06-17,8.99,C00268,Canada,S20220617_C00268_6387,Browse,2022,6
Cart_445,P00079,Grey Winter Jacket L,2,2022-07-09,75.3,C00268,Canada,S20220709_C00268_9898,Cart,2022,7
Checkout_7673,P00072,Green Premium T-shirt One Size,1,2022-08-18,128.98,C00268,Canada,S20220818_C00268_3892,Checkout,2022,8
Browse_9759,P00015,Grey Cotton Socks XXL,1,2022-09-07,94.8,C00268,Canada,S20220907_C00268_6740,Browse,2022,9
View_1992,P00017,Purple Wireless Earbuds XXL,1,2022-09-09,43.44,C00268,Canada,S20220909_C00268_9857,View,2022,9
Browse_4186,P00071,Orange Backpack M,2,2022-04-19,57.56,C00269,USA,S20220419_C00269_8089,Browse,2022,4
View_6809,P00056,Orange Wireless Earbuds One Size,4,2022-04-19,168.47,C00269,USA,S20220419_C00269_6886,View,2022,4
View_9940,P00011,Pink Yoga Mat XXL,1,2022-04-19,146.18,C00269,USA,S20220419_C00269_5273,View,2022,4
Browse_3863,P00072,Green Premium T-shirt One Size,4,2022-04-20,128.98,C00269,USA,S20220420_C00269_9801,Browse,2022,4
Browse_8630,P00053,Red Water Bottle M,4,2022-04-21,154.68,C00269,USA,S20220421_C00269_8533,Browse,2022,4
Browse_5903,P00038,Red Cotton Socks L,2,2022-04-23,105.73,C00269,USA,S20220423_C00269_4577,Browse,2022,4
Browse_7001,P00048,Green Backpack L,5,2022-04-24,125.7,C00269,USA,S20220424_C00269_3133,Browse,2022,4
Cart_1684,P00002,White Summer Dress L,1,2022-04-26,33.9,C00269,USA,S20220426_C00269_1839,Cart,2022,4
Browse_2796,P00002,White Summer Dress L,2,2022-04-27,33.9,C00269,USA,S20220427_C00269_4078,Browse,2022,4
Browse_3152,P00042,Pink Yoga Mat XXL,4,2022-05-01,147.08,C00269,USA,S20220501_C00269_9507,Browse,2022,5
View_5187,P00032,Black Running Shoes XL,4,2022-05-04,182.74,C00269,USA,S20220504_C00269_8249,View,2022,5
View_4726,P00046,Red Protein Powder L,1,2022-05-05,52.77,C00269,USA,S20220505_C00269_8614,View,2022,5
Browse_8668,P00089,Grey Yoga Mat XXL,5,2022-05-05,77.46,C00269,USA,S20220505_C00269_7550,Browse,2022,5
Browse_9896,P00052,White Backpack S,1,2022-05-06,30.04,C00269,USA,S20220506_C00269_7214,Browse,2022,5
View_2742,P00051,Yellow Water Bottle XXL,1,2022-05-09,165.82,C00269,USA,S20220509_C00269_2759,View,2022,5
Browse_4521,P00069,Pink Protein Powder One Size,3,2022-05-12,156.57,C00269,USA,S20220512_C00269_4826,Browse,2022,5
Browse_3591,P00072,Green Premium T-shirt One Size,3,2022-05-14,128.98,C00269,USA,S20220514_C00269_8451,Browse,2022,5
View_1551,P00082,Green Protein Powder One Size,2,2022-05-17,36.43,C00269,USA,S20220517_C00269_8195,View,2022,5
Browse_8528,P00074,Purple Leather Wallet XXL,2,2022-05-17,172.23,C00269,USA,S20220517_C00269_8026,Browse,2022,5
Browse_7039,P00060,Purple Smart Watch M,5,2022-05-19,161.73,C00269,USA,S20220519_C00269_3301,Browse,2022,5
View_9179,P00084,Grey Laptop Sleeve XS,3,2022-06-18,8.99,C00270,UK,S20220618_C00270_2500,View,2022,6
Browse_6984,P00071,Orange Backpack M,4,2022-07-28,57.56,C00270,UK,S20220728_C00270_9748,Browse,2022,7
Cart_2953,P00057,White Backpack L,3,2022-08-13,165.97,C00270,UK,S20220813_C00270_9019,Cart,2022,8
Browse_8180,P00071,Orange Backpack M,4,2022-09-12,57.56,C00270,UK,S20220912_C00270_5083,Browse,2022,9
View_6093,P00073,Orange Protein Powder M,2,2022-09-19,62.78,C00270,UK,S20220919_C00270_4857,View,2022,9
Browse_7611,P00070,White Sunglasses S,5,2022-09-28,127.35,C00270,UK,S20220928_C00270_6356,Browse,2022,9
Browse_9824,P00066,Purple Protein Powder L,1,2022-11-10,80.81,C00270,UK,S20221110_C00270_5291,Browse,2022,11
Checkout_4886,P00051,Yellow Water Bottle XXL,2,2022-11-11,165.82,C00270,UK,S20221111_C00270_7577,Checkout,2022,11
View_5951,P00051,Yellow Water Bottle XXL,4,2023-01-14,165.82,C00270,UK,S20230114_C00270_4263,View,2023,1
INV10166,P00054,Pink Water Bottle XL,2,2023-03-02,106.1,C00270,UK,S20230302_C00270_1207,Purchase,2023,3
Browse_8549,P00006,Black Classic Jeans XS,5,2023-03-27,172.34,C00270,UK,S20230327_C00270_9806,Browse,2023,3
Browse_197,P00092,Grey Classic Jeans XL,4,2023-03-29,89.57,C00270,UK,S20230329_C00270_4953,Browse,2023,3
Checkout_9422,P00073,Orange Protein Powder M,1,2023-04-29,62.78,C00270,UK,S20230429_C00270_2055,Checkout,2023,4
Browse_163,P00065,Green Yoga Mat One Size,2,2022-07-15,50.54,C00271,Canada,S20220715_C00271_5937,Browse,2022,7
Browse_3681,P00082,Green Protein Powder One Size,4,2022-07-23,36.43,C00271,Canada,S20220723_C00271_6531,Browse,2022,7
Browse_439,P00068,Yellow Water Bottle XS,5,2022-07-26,41.09,C00271,Canada,S20220726_C00271_8376,Browse,2022,7
Cart_5740,P00016,Purple Sunglasses M,2,2022-07-31,71.99,C00271,Canada,S20220731_C00271_4278,Cart,2022,7
View_1997,P00004,Orange Protein Powder XL,2,2022-08-02,106.22,C00271,Canada,S20220802_C00271_2698,View,2022,8
Checkout_756,P00086,Red Leather Wallet XXL,1,2022-08-26,123.12,C00271,Canada,S20220826_C00271_9094,Checkout,2022,8
Checkout_3217,P00047,White Backpack One Size,1,2022-09-02,43.49,C00271,Canada,S20220902_C00271_2217,Checkout,2022,9
View_5681,P00027,Grey Protein Powder M,5,2022-09-21,13.74,C00271,Canada,S20220921_C00271_4795,View,2022,9
Browse_8753,P00033,Purple Summer Dress XL,1,2022-09-26,114.0,C00271,Canada,S20220926_C00271_6734,Browse,2022,9
View_3912,P00007,Pink Protein Powder XL,5,2022-09-29,124.82,C00271,Canada,S20220929_C00271_3653,View,2022,9
View_8018,P00066,Purple Protein Powder L,4,2022-10-01,80.81,C00271,Canada,S20221001_C00271_9194,View,2022,10
View_8996,P00088,Green Smart Watch XL,5,2022-10-03,143.69,C00271,Canada,S20221003_C00271_1920,View,2022,10
View_6583,P00009,Red Sunglasses M,2,2022-10-04,114.39,C00271,Canada,S20221004_C00271_6029,View,2022,10
Checkout_161,P00063,White Cotton Socks S,4,2022-10-08,73.89,C00271,Canada,S20221008_C00271_8087,Checkout,2022,10
Browse_1803,P00098,Pink Laptop Sleeve One Size,2,2022-10-09,19.75,C00271,Canada,S20221009_C00271_9091,Browse,2022,10
View_9976,P00021,Pink Sunglasses XS,2,2022-10-10,149.58,C00271,Canada,S20221010_C00271_7084,View,2022,10
Cart_7623,P00085,Pink Premium T-shirt S,5,2022-10-17,116.31,C00271,Canada,S20221017_C00271_1000,Cart,2022,10
Browse_3499,P00018,White Smart Watch XL,1,2022-10-20,79.98,C00271,Canada,S20221020_C00271_9480,Browse,2022,10
